sample_id,target_snr_db,metadata_measured_snr_db,waveform_input_snr_db,waveform_output_snr_db,waveform_snr_improvement_db,input_si_snr_db,output_si_snr_db,si_snr_improvement_db,input_stoi,output_stoi,stoi_improvement,stoi_skip_reason,input_pesq,output_pesq,pesq_improvement,pesq_skip_reason,noise_category,max_amplitude_enhanced,rms_enhanced,rms_ratio_enhanced_over_clean,clipped_for_wav,clipping_pct
S0727,15.0,15.0,16.581115647180606,22.990871511986235,6.4097558648056285,16.561744689941406,22.97299575805664,6.411251068115234,0.997341862869874,0.9933723505960257,-0.003969512273848341,,3.53120493888855,3.070561408996582,-0.4606435298919678,,drone,0.452043741941452,0.06870586425065994,0.9994950252417841,False,0.0
S0735,15.0,15.0,14.95093613044247,15.32717278615063,0.37623665570816023,14.954386711120605,15.369037628173828,0.41465091705322266,0.9610878688228126,0.9661318538754213,0.005043985052608724,,2.6147875785827637,2.5252814292907715,-0.08950614929199219,,drone,0.5685551166534424,0.0869433805346489,1.0189528033138557,False,0.0
S0742,15.0,15.0,17.483873565054154,18.65604465669773,1.1721710916435768,17.47052764892578,18.626001358032227,1.1554737091064453,0.9722260675371873,0.9610291420490263,-0.01119692548816098,,2.018643617630005,1.8673676252365112,-0.15127599239349365,,siren,0.9659388065338135,0.1350901871919632,1.002752502408255,False,0.0
S0749,15.0,15.0,18.05195059783481,21.63685989607915,3.584909298244341,18.16976547241211,22.58618927001953,4.416423797607422,0.9242407268277191,0.8826076795210652,-0.04163304730665385,,1.7162489891052246,2.409738779067993,0.6934897899627686,,siren,0.9671489596366882,0.16335658729076385,0.9601971041824653,False,0.0
S0751,15.0,15.0,14.94278337757158,17.54367579878982,2.6008924212182407,14.967633247375488,17.50537872314453,2.537745475769043,0.9213090481400583,0.9001164081621844,-0.021192639977873906,,1.4991158246994019,1.6155861616134644,0.1164703369140625,,siren,0.1836632639169693,0.024445831775665283,1.0036187381125565,False,0.0
S0774,15.0,15.0,14.832428151252552,6.68100168841508,-8.151426462837472,14.865679740905762,5.795388221740723,-9.070291519165039,0.9998521505295767,0.9763322976606692,-0.023519852868907454,,4.604010105133057,2.190678119659424,-2.413331985473633,,gunshot,0.1863781213760376,0.025979619473218918,0.8102864424681999,False,0.0
S0784,15.0,15.0,17.792627932966845,19.84286760310392,2.050239670137074,17.7822208404541,19.819538116455078,2.0373172760009766,0.958148135408235,0.9519910402154936,-0.006157095192741324,,2.1762447357177734,1.6894121170043945,-0.4868326187133789,,gunshot,0.27958372235298157,0.031028784811496735,1.0018099203229807,False,0.0
S0787,15.0,15.0,15.842169814449985,19.70877782851472,3.8666080140647345,15.842448234558105,19.67710304260254,3.8346548080444336,0.9943652514957073,0.9818915203141005,-0.012473731181606773,,2.797585964202881,2.2625529766082764,-0.5350329875946045,,gunshot,0.27240005135536194,0.06243095174431801,1.0004620635778874,False,0.0
S0788,15.0,15.0,16.924718974696788,19.071966864557204,2.1472478898604166,16.837404251098633,19.216751098632812,2.3793468475341797,0.9209258160390041,0.9370089435742627,0.016083127535258535,,1.4336950778961182,1.633361577987671,0.19966650009155273,,gunshot,0.9568905234336853,0.11440624296665192,0.9706810974416519,False,0.0
S0794,15.0,15.0,21.650910335487158,22.739289804286877,1.0883794687997188,21.640483856201172,22.79778289794922,1.1572990417480469,0.979477816516073,0.9797675903977335,0.00028977388166051554,,3.052441358566284,3.0161073207855225,-0.03633403778076172,,helicopter,0.7891970276832581,0.13931336998939514,1.0073152727889845,False,0.0
S0810,15.0,15.0,11.65561140982306,20.996188607239787,9.340577197416728,11.644314765930176,20.96799659729004,9.323681831359863,0.9020220877094638,0.7747559386547119,-0.12726614905475186,,2.169802665710449,1.7195614576339722,-0.45024120807647705,,helicopter,0.24695374071598053,0.0481727235019207,0.9960056614818833,False,0.0
S0814,15.0,15.0,14.108979663417704,16.43479553787117,2.3258158744534665,14.088692665100098,16.355484008789062,2.266791343688965,0.9805914279693352,0.9741626957849148,-0.006428732184420416,,1.6115126609802246,1.653557538986206,0.042044878005981445,,wind,0.16498252749443054,0.03369283303618431,0.9988558441823127,False,0.0
S0829,15.0,15.0,15.34060927218085,14.35735058568056,-0.9832586865002888,15.312695503234863,14.334954261779785,-0.9777412414550781,0.9337015896618688,0.8257362992841843,-0.10796529037768443,,2.551821708679199,1.4751074314117432,-1.076714277267456,,wind,0.039079226553440094,0.0058470722287893295,0.948654822844579,False,0.0
S0855,20.0,20.0,26.014028346955484,25.533755609623576,-0.4802727373319087,26.015737533569336,25.55515480041504,-0.4605827331542969,0.9471078489351655,0.9491596427326724,0.0020517937975068623,,2.7534878253936768,2.808086633682251,0.05459880828857422,,armored_vehicle,0.4688046872615814,0.06332036852836609,1.0032085094218877,False,0.0
S0857,20.0,20.0,21.437253730538504,20.80489053178642,-0.6323631987520848,21.47882080078125,20.78472137451172,-0.6940994262695312,0.9545934768979709,0.9308653975731057,-0.023728079324865203,,2.236851215362549,1.762328863143921,-0.47452235221862793,,armored_vehicle,0.4791412651538849,0.060422640293836594,1.0011142159458961,False,0.0
S0871,20.0,20.0,17.754346730847303,18.725521596449205,0.9711748656019026,17.7222900390625,18.70023536682129,0.9779453277587891,0.7756389202952996,0.7760982470310835,0.00045932673578397143,,2.042290449142456,1.8824645280838013,-0.15982592105865479,,artillery,0.35672512650489807,0.05447734519839287,1.0033728100427128,False,0.0
S0892,20.0,20.0,25.497981405298674,12.09623892436134,-13.401742480937333,25.496252059936523,12.662883758544922,-12.833368301391602,0.9750978695534939,0.9220690200674473,-0.05302884948604658,,3.0866031646728516,2.0278584957122803,-1.0587446689605713,,drone,0.4085856080055237,0.08246532082557678,0.8723284895189447,False,0.0
S0902,20.0,20.0,21.36140452605037,20.795053298828734,-0.566351227221638,21.37982940673828,20.778545379638672,-0.6012840270996094,0.9970388674371384,0.9707716610901596,-0.026267206346978877,,2.9411728382110596,2.5889484882354736,-0.35222434997558594,,drone,0.9041566252708435,0.20512042939662933,0.9897535257955855,False,0.0
S0921,20.0,20.0,20.5285340784234,21.831645634901243,1.303111556477841,20.537063598632812,21.900550842285156,1.3634872436523438,0.8936742169259381,0.8920688511487491,-0.0016053657771889496,,1.9146623611450195,2.362192392349243,0.44753003120422363,,siren,0.7118039727210999,0.11395568400621414,1.008811725336614,False,0.0
S0944,20.0,20.0,21.09864063556269,21.258688111828526,0.16004747626583793,21.111560821533203,21.301897048950195,0.1903362274169922,0.983660685110033,0.9787238597382094,-0.0049368253718236055,,2.3501381874084473,2.6398019790649414,0.28966379165649414,,gunshot,0.5507694482803345,0.10240643471479416,1.0076508764527805,False,0.0
S0946,20.0,20.0,21.39200162673866,23.80763289937093,2.415631272632268,21.401079177856445,23.81433868408203,2.413259506225586,0.9931261869635565,0.9765957216201043,-0.01653046534345215,,3.357264757156372,3.4211511611938477,0.06388640403747559,,gunshot,0.715412974357605,0.09938398003578186,0.9930703686542066,False,0.0
S0952,20.0,20.0,19.85236914278526,21.064113919170172,1.2117447763849114,19.850589752197266,21.03478240966797,1.1841926574707031,0.9835417507969724,0.7151194177954338,-0.2684223330015386,,3.7031443119049072,2.2026586532592773,-1.5004856586456299,,gunshot,0.20664195716381073,0.02019842527806759,0.9978872550718911,False,0.0
S0988,20.0,20.0,20.15875122613028,20.931325379083383,0.7725741529531014,20.18192481994629,20.952774047851562,0.7708492279052734,0.9943735658190547,0.9930711991401663,-0.0013023666788883892,,3.1353015899658203,2.955493927001953,-0.1798076629638672,,wind,0.2342127412557602,0.03802022710442543,1.0061200351156914,False,0.0
S0990,20.0,20.0,22.151426248142556,14.591347539996518,-7.5600787081460386,22.148836135864258,14.513703346252441,-7.635132789611816,0.9752859869909909,0.8719007863297867,-0.10338520066120416,,1.957795262336731,2.4428327083587646,0.4850374460220337,,wind,0.8596060872077942,0.08544795215129852,0.9586555285398618,False,0.0
